,Nom_com
7975,Badevel
7976,Bannans
7977,Le Barboux
7978,Bart
7982,Bavans
7983,Belfays
7984,Le Bélieu
7987,Berche
7988,Berthelange
7989,Besançon
7990,Bethoncourt
7991,Beure
7992,Beutal
7993,Bians-les-Usiers
7994,Bief
7995,Le Bizot
7996,Blamont
7999,Blussans
8000,Bolandoz
8001,Bondeval
8003,Bonnay
8004,Bonnétage
8005,Bonnevaux
8008,Boujailles
8009,Bourguignon
8010,Bournois
8011,Boussières
8012,Bouverans
8013,Braillans
8014,Branne
8018,Les Bréseux
8021,Bretigney-Notre-Dame
8022,Bretonvillers
8023,Brey-et-Maison-du-Bois
8024,Brognard
8025,Buffard
8026,Bugny
8027,Bulle
8029,Busy
8031,Byans-sur-Doubs
8033,Cendrey
8034,Cernay-l'Église
8035,Cessey
8036,Chaffois
8037,Chalèze
8038,Chalezeule
8039,Chamesey
8040,Chamesol
8041,Champagney
8042,Champlive
8044,Champvans-les-Moulins
8045,Chantrans
8046,Chapelle-des-Bois
8047,Chapelle-d'Huin
8048,Charmauvillers
8049,Charmoille
8050,Charnay
8051,Chassagne-Saint-Denis
8053,Châtelblanc
8054,Châtillon-Guyotte
8055,Châtillon-le-Duc
8057,Chaucenne
8058,Les Terres-de-Chaux
8059,La Chaux
8061,Chaux-Neuve
8062,Chay
8063,Chazot
8064,Chemaudin et Vaux
8065,La Chenalotte
8066,Chenecey-Buillon
8067,Chevigney-sur-l'Ognon
8068,Chevigney-lès-Vercel
8069,La Chevillotte
8070,Chevroz
8071,Chouzelot
8072,Cléron
8074,La Cluse-et-Mijoux
8075,Colombier-Fontaine
8076,Les Combes
8078,Corcelles-Ferrières
8079,Corcelle-Mieslot
8080,Corcondray
8082,Courcelles-lès-Montbéliard
8084,Courchapon
8085,Cour-Saint-Maurice
8086,Courtefontaine
8088,Courvières
8089,Crosey-le-Grand
8090,Crosey-le-Petit
8092,Crouzet-Migette
8093,Cubrial
8096,Cuse-et-Adrisans
8098,Cussey-sur-l'Ognon
8099,Dambenois
8100,Dammartin-les-Templiers
8101,Dampierre-les-Bois
8102,Dampierre-sur-le-Doubs
8103,Dampjoux
8104,Damprichard
8105,Dannemarie
8106,Dannemarie-sur-Crète
8107,Dasle
8108,Deluz
8109,Désandans
8110,Déservillers
8111,Devecey
8112,Dommartin
8113,Dompierre-les-Tilleuls
8114,Domprel
8115,Doubs
8116,Dung
8117,Durnes
8118,Échay
8119,Échenans
8121,Les Écorces
8122,Écot
8124,Écurcey
8125,Émagny
8126,Épenouse
8127,Épenoy
8128,Épeugney
8130,Étalans
8131,Étouvans
8132,Étrabonne
8133,Étrappe
8134,Étray
8135,Étupes
8136,Évillers
8137,Exincourt
8138,Eysson
8139,Faimbe
8140,Fallerans
8141,Ferrières-le-Lac
8142,Ferrières-les-Bois
8143,Fertans
8144,Fesches-le-Châtel
8145,Fessevillers
8146,Feule
8147,Les Fins
8148,Flagey
8149,Flagey-Rigney
8150,Flangebouche
8153,Fontaine-lès-Clerval
8155,Les Fontenelles
8157,Fourbanne
8158,Fourcatier-et-Maison-Neuve
8159,Fourg
8160,Les Fourgs
8161,Fournet-Blancheroche
8162,Frambouhans
8163,Franey
8164,Franois
8165,Frasne
8167,Fuans
8168,Gellin
8170,Geneuille
8171,Geney
8172,Gennes
8173,Germéfontaine
8175,Gevresin
8176,Gilley
8177,Glamondans
8178,Glay
8179,Gondenans-Montby
8181,Gonsans
8182,Gouhelans
8183,Goumois
8184,Goux-lès-Dambelin
8185,Goux-les-Usiers
8187,Grand-Charmont
8188,Grand'Combe-Châteleu
8189,Grand'Combe-des-Bois
8190,Grandfontaine
8193,Granges-Narboz
8194,Les Grangettes
8195,Les Gras
8196,Le Gratteris
8197,Grosbois
8198,Guillon-les-Bains
8199,Guyans-Durnes
8200,Guyans-Vennes
8201,Hauterive-la-Fresse
8202,Hérimoncourt
8203,L'Hôpital-du-Grosbois
8204,L'Hôpital-Saint-Lieffroy
8205,Les Hôpitaux-Neufs
8206,Les Hôpitaux-Vieux
8207,Houtaud
8209,Hyémondans
8211,Indevillers
8212,L'Isle-sur-le-Doubs
8213,Issans
8214,Jallerange
8215,Jougne
8216,Villers-le-Lac
8217,Laire
8218,Laissey
8219,Lanans
8220,Landresse
8221,Lantenne-Vertière
8223,Larnod
8225,Lavans-Quingey
8226,Lavans-Vuillafans
8227,Lavernay
8228,Laviron
8229,Liebvillers
8230,Liesle
8232,Lods
8233,Lombard
8234,Lomont-sur-Crête
8236,Longemaison
8238,Longevelle-sur-Doubs
8239,Longeville
8240,La Longeville
8241,Longevilles-Mont-d'Or
8242,Loray
8243,Lougres
8244,Le Luhier
8245,Luxiol
8247,Maîche
8248,Malans
8249,Malbrans
8250,Malbuisson
8251,Malpas
8252,Mamirolle
8253,Mancenans
8254,Mancenans-Lizerne
8255,Mandeure
8257,Marvelise
8258,Mathay
8259,Mazerolles-le-Salin
8260,Médière
8262,Mérey-sous-Montrond
8263,Mérey-Vieilley
8264,Mésandans
8265,Meslières
8267,Métabief
8268,Miserey-Salines
8269,Moncey
8270,Moncley
8272,Montancy
8273,Montandon
8274,Montbéliard
8275,Montbéliardot
8276,Montbenoît
8277,Mont-de-Laval
8278,Montécheroux
8279,Montenois
8280,Montfaucon
8281,Montferrand-le-Château
8282,Montflovin
8283,Montgesoye
8286,Montlebon
8288,Montperreux
8289,Montrond-le-Château
8291,Morre
8292,Morteau
8293,Mouthe
8294,Le Moutherot
8295,Mouthier-Haute-Pierre
8296,Myon
8297,Nancray
8299,Nans-sous-Sainte-Anne
8301,Neuchâtel-Urtière
8302,Noël-Cerneux
8303,Noirefontaine
8304,Noironte
8305,Nommay
8306,Novillars
8308,Onans
8309,Orchamps-Vennes
8310,Orsans
8312,Osse
8313,Ougney-Douvot
8314,Ouhans
8316,Oye-et-Pallet
8318,Palise
8319,Paroy
8320,Passavant
8321,Passonfontaine
8322,Pelousey
8323,Péseux
8325,Petite-Chaux
8326,Pierrefontaine-lès-Blamont
8327,Pierrefontaine-les-Varans
8328,Pirey
8329,Placey
8330,Plaimbois-du-Miroir
8331,Plaimbois-Vennes
8332,Les Plains-et-Grands-Essarts
8333,La Planée
8334,Le Val
8335,Pompierre-sur-Doubs
8336,Pontarlier
8337,Les Pontets
8338,Pont-les-Moulins
8339,Pouilley-Français
8340,Pouilley-les-Vignes
8341,Présentevillers
8342,La Prétière
8343,Provenchère
8345,Pugey
8346,Le Puy
8347,Quingey
8348,Rahon
8349,Rancenay
8350,Randevillers
8351,Rang
8352,Raynans
8353,Recologne
8356,Rennes-sur-Loue
8357,Reugney
8358,Rigney
8359,Rignosot
8361,La Rivière-Drugeon
8362,Rochejean
8363,Roche-lez-Beaupré
8364,Roche-lès-Clerval
8365,Roches-lès-Blamont
8367,Romain
8370,Roset-Fluans
8371,Rosières-sur-Barbèche
8375,Roulans
8376,Ruffey-le-Château
8377,Rurey
8378,Le Russey
8380,Saint-Antoine
8381,Sainte-Colombe
8382,Saint-Georges-Armont
8383,Saint-Gorgon-Main
8384,Saint-Hilaire
8385,Saint-Juan
8386,Saint-Julien-lès-Montbéliard
8387,Saint-Julien-lès-Russey
8388,Sainte-Marie
8389,Saint-Point-Lac
8390,Sainte-Suzanne
8392,Saône
8394,Sarrageois
8395,Saules
8396,Sauvagney
8397,Séchin
8398,Seloncourt
8399,Semondans
8400,Septfontaines
8401,Serre-les-Sapins
8402,Servin
8403,Silley-Amancey
8405,Sochaux
8406,Solemont
8407,Sombacour
8408,La Sommette
8409,Soulce-Cernay
8410,Sourans
8411,Soye
8412,Surmont
8413,Taillecourt
8415,Tallenay
8417,Thiébouhans
8418,Thise
8419,Thoraise
8420,Thulay
8421,Thurey-le-Mont
8422,Torpes
8423,Touillon-et-Loutelet
8424,La Tour-de-Sçay
8425,Tournans
8426,Trépot
8428,Trévillers
8429,Trouvans
8431,Uzelle
8432,Valdahon
8433,Val-de-Roulans
8434,Valentigney
8435,Valleroy
8436,Valonne
8437,Valoreille
8438,Vandoncourt
8439,Vaucluse
8442,Vaufrey
8443,Vaux-et-Chantegrue
8444,Velesmes-Essarts
8445,Vellerot-lès-Belvoir
8447,Vellevans
8448,Venise
8449,Vennans
8450,Vennes
8451,Vercel-Villedieu-le-Camp
8452,Vergranne
8453,Verne
8454,Vernierfontaine
8456,Le Vernoy
8457,Verrières-de-Joux
8458,La Vèze
8459,Vieilley
8461,Vieux-Charmont
8462,Villars-lès-Blamont
8463,Villars-Saint-Georges
8464,Villars-sous-Dampjoux
8465,Villars-sous-Écot
8466,Les Villedieu
8467,Ville-du-Pont
8468,Villeneuve-d'Amont
8469,Villers-Buzon
8470,Villers-Chief
8471,Villers-Grélot
8473,Villers-Saint-Martin
8474,Villers-sous-Chalamont
8475,Villers-sous-Montrond
8476,Voillans
8478,Vorges-les-Pins
8479,Voujeaucourt
8480,Vuillafans
8481,Vuillecin
8482,Vyt-lès-Belvoir
8483,Albon
8485,Alixan
8486,Allan
8487,Allex
8488,Ambonil
8489,Ancône
8490,Anneyron
8491,Aouste-sur-Sye
8494,Arthémonay
8496,Aubres
8499,Aurel
8500,La Répara-Auriples
8501,Autichamp
8503,Barbières
8504,Barcelonne
8505,Barnave
8507,Barsac
8508,Bathernay
8510,La Bâtie-Rolland
8511,La Baume-Cornillane
8512,La Baume-de-Transit
8513,La Baume-d'Hostun
8514,Beaufort-sur-Gervanne
8515,Beaumont-en-Diois
8516,Beaumont-lès-Valence
8517,Beaumont-Monteux
8518,Beauregard-Baret
8520,Beausemblant
8521,Beauvallon
8522,Beauvoisin
8523,La Bégude-de-Mazenc
8527,Bésayes
8530,Bonlieu-sur-Roubion
8531,Bouchet
8532,Bourdeaux
8533,Bourg-de-Péage
8534,Bourg-lès-Valence
8535,Bouvante
8536,Bouvières
8537,Bren
8539,Buis-les-Baronnies
8540,Chabrillan
8542,Le Chalon
8543,Chamaloc
8544,Chamaret
8545,Chanos-Curson
8546,Chantemerle-les-Blés
8547,Chantemerle-lès-Grignan
8550,Charmes-sur-l'Herbasse
8551,Charols
8553,Châteaudouble
8555,Châteauneuf-de-Galaure
8556,Châteauneuf-sur-Isère
8557,Châteauneuf-du-Rhône
8559,Châtillon-Saint-Jean
8562,Chavannes
8563,Clansayes
8564,Claveyson
8565,Cléon-d'Andran
8566,Clérieux
8567,Cliousclat
8568,Cobonne
8569,Colonzelle
8570,Combovin
8571,Comps
8572,Condillac
8573,Condorcet
8576,Crépol
8577,Crest
8578,Crozes-Hermitage
8580,Curnier
8581,Die
8582,Dieulefit
8583,Divajeu
8584,Donzère
8586,Épinouze
8587,Érôme
8588,Espeluche
8589,Espenel
8591,Eurre
8593,Eygaliers
8596,Eyzahut
8597,Fay-le-Clos
8599,Ferrassières
8600,Francillon-sur-Roubion
8601,La Garde-Adhémar
8602,Génissieux
8603,Geyssans
8604,Gigors-et-Lozeron
8606,Le Grand-Serre
8607,Grane
8608,Les Granges-Gontardes
8609,Grignan
8611,Hauterives
8612,Hostun
8616,Lachau
8617,Lapeyrouse-Mornay
8618,Larnage
8619,La Laupie
8620,Laval-d'Aix
8621,Laveyron
8623,Lens-Lestang
8626,Loriol-sur-Drôme
8627,Luc-en-Diois
8628,Lus-la-Croix-Haute
8629,Malataverne
8630,Malissard
8631,Manas
8632,Manthes
8633,Marches
8634,Margès
8635,Marignac-en-Diois
8636,Marsanne
8637,Marsaz
8638,Menglon
8639,Mérindol-les-Oliviers
8640,Mévouillon
8641,Mirabel-aux-Baronnies
8642,Mirabel-et-Blacons
8643,Mirmande
8645,Mollans-sur-Ouvèze
8648,Montboucher-sur-Jabron
8649,Montbrison-sur-Lez
8650,Montbrun-les-Bains
8651,Montchenu
8652,Montclar-sur-Gervanne
8653,Montéléger
8654,Montélimar
8658,Montjoux
8659,Montjoyer
8660,Montlaur-en-Diois
8662,Montmeyran
8663,Montmiral
8664,Montoison
8667,Montségur-sur-Lauzon
8668,Montvendre
8669,Moras-en-Valloire
8671,La Motte-Chalancon
8672,La Motte-de-Galaure
8673,La Motte-Fanjas
8674,Mours-Saint-Eusèbe
8675,Mureils
8676,Nyons
8679,Oriol-en-Royans
8680,Ourches
8681,Parnans
8682,Le Pègue
8686,Peyrins
8687,Peyrus
8688,Piégon
8689,Piégros-la-Clastre
8690,Pierrelatte
8691,Pierrelongue
8692,Les Pilles
8693,Plaisians
8694,Plan-de-Baix
8695,Le Poët-Célard
8697,Le Poët-Laval
8698,Le Poët-Sigillat
8700,Ponet-et-Saint-Auban
8701,Ponsas
8702,Pontaix
8703,Pont-de-Barret
8704,Pont-de-l'Isère
8705,Portes-en-Valdaine
8706,Portes-lès-Valence
8710,Propiac
8711,Puygiron
8712,Puy-Saint-Martin
8713,Ratières
8714,Réauville
8715,Reilhanette
8716,Rémuzat
8719,Rochebaudin
8721,Rochechinard
8722,La Roche-de-Glun
8723,Rochefort-en-Valdaine
8724,Rochefort-Samson
8726,Rochegude
8727,La Roche-sur-Grane
8728,La Roche-sur-le-Buis
8730,Romans-sur-Isère
8731,Romeyer
8733,Roussas
8734,Rousset-les-Vignes
8736,Roynac
8737,Sahune
8738,Saillans
8740,Saint-Auban-sur-l'Ouvèze
8741,Saint-Avit
8742,Saint-Bardoux
8743,Saint-Barthélemy-de-Vals
8745,Saint-Christophe-et-le-Laris
8748,Saint-Donat-sur-l'Herbasse
8749,Sainte-Eulalie-en-Royans
8751,Saint-Ferréol-Trente-Pas
8752,Saint-Gervais-sur-Roubion
8753,Sainte-Jalle
8754,Saint-Jean-en-Royans
8755,Saint-Julien-en-Quint
8756,Saint-Julien-en-Vercors
8757,Saint-Laurent-d'Onay
8758,Saint-Laurent-en-Royans
8759,Saint-Marcel-lès-Sauzet
8760,Saint-Marcel-lès-Valence
8761,Saint-Martin-d'Août
8762,Saint-Martin-en-Vercors
8763,Saint-Martin-le-Colonel
8764,Saint-Maurice-sur-Eygues
8766,Saint-Michel-sur-Savasse
8767,Saint-Nazaire-en-Royans
8768,Saint-Nazaire-le-Désert
8769,Saint-Pantaléon-les-Vignes
8770,Saint-Paul-lès-Romans
8771,Saint-Paul-Trois-Châteaux
8772,Saint-Rambert-d'Albon
8773,Saint-Restitut
8774,Saint-Roman
8776,Saint-Sauveur-Gouvernet
8777,Saint-Sorlin-en-Valloire
8778,Saint-Thomas-en-Royans
8779,Saint-Uze
8780,Saint-Vallier
8781,Salettes
8782,Salles-sous-Bois
8783,Saou
8784,Sauzet
8785,Séderon
8786,Serves-sur-Rhône
8787,Solérieux
8789,Soyans
8790,Suze-la-Rousse
8791,Suze
8792,Tain-l'Hermitage
8793,Taulignan
8794,Tersanne
8797,La Touche
8798,Les Tourrettes
8799,Triors
8800,Truinas
8801,Tulette
8802,Upie
8804,Valaurie
8805,Valdrôme
8806,Valence
8808,Vassieux-en-Vercors
8809,Venterol
8810,Vercheny
8812,Vercoiran
8815,Vesc
8818,Villeperdrix
8819,Vinsobres
8821,Granges-les-Beaumont
8822,Gervans
8823,Jaillans
8824,Saint-Vincent-la-Commanderie
8825,Aclou
8826,Acon
8827,Aigleville
8828,Ailly
8829,Aizier
8830,Alizay
8831,Ambenay
8832,Amécourt
8833,Amfreville-les-Champs
8834,Amfreville-sous-les-Monts
8835,Amfreville-sur-Iton
8836,Andé
8837,Les Andelys
8838,Angerville-la-Campagne
8839,Appeville-Annebault
8840,Armentières-sur-Avre
8841,Arnières-sur-Iton
8842,Asnières
8843,Aulnay-sur-Iton
8844,Authevernes
8845,Les Authieux
8846,Authou
8847,Aviron
8848,Bacquepuis
8849,Bacqueville
8850,Bailleul-la-Vallée
8851,Bâlines
8852,Barc
8853,Les Barils
8854,Barneville-sur-Seine
8855,Barquet
8857,Les Baux-de-Breteuil
8858,Les Baux-Sainte-Croix
8859,Bazincourt-sur-Epte
8860,Bazoques
8861,Beaubray
8862,Beauficel-en-Lyons
8863,Beaumontel
8864,Beaumont-le-Roger
8865,Le Bec-Hellouin
8866,Le Bec-Thomas
8867,Bémécourt
8868,Bérengeville-la-Campagne
8869,Bernay
8870,Bernienville
8871,Bernouville
8872,Berthouville
8873,Les Monts du Roumois
8874,Berville-la-Campagne
8875,Berville-sur-Mer
8876,Beuzeville
8877,Bézu-la-Forêt
8878,Bézu-Saint-Éloi
8879,Bois-Anzeray
8880,Bois-Arnault
8882,Le Bois-Hellain
8883,Bois-Jérôme-Saint-Ouen
8884,Bois-le-Roi
8885,Boisney
8886,Bois-Normand-près-Lyre
8887,Boisset-les-Prévanches
8888,Boissey-le-Châtel
8889,La Boissière
8890,Boissy-Lamberville
8891,Boncourt
8892,La Bonneville-sur-Iton
8893,Bonneville-Aptot
8895,Bosroumois
8896,Bosgouet
8897,Bosquentin
8898,Bosrobert
8899,Bouafles
8901,Le Boulay-Morin
8902,Bouquelon
8903,Bouquetot
8904,Bourg-Achard
8905,Bourg-Beaudouin
8906,Bourth
8907,Bray
8908,Brestot
8909,Bretagnolles
8910,Brétigny
8911,Breuilpont
8912,Breux-sur-Avre
8913,Brionne
8914,Broglie
8915,Brosville
8916,Bueil
8917,Burey
8918,Caillouet-Orgeville
8919,Cailly-sur-Eure
8920,Calleville
8921,Campigny
8922,Canappeville
8923,Capelle-les-Grands
8924,Caugé
8925,Caumont
8926,Cauverville-en-Roumois
8927,Cesseville
8928,Chaignes
8929,Chaise-Dieu-du-Theil
8930,Chambord
8931,Chambray
8933,Champenard
8934,Champigny-la-Futelaye
8935,La Chapelle-Bayvel
8936,La Chapelle-du-Bois-des-Faulx
8937,La Chapelle-Gauthier
8939,Charleval
8940,Château-sur-Epte
8941,Chavigny-Bailleul
8943,Chéronvilliers
8944,Cierrey
8945,Claville
8946,Collandres-Quincarnon
8947,Colletot
8948,Combon
8949,Conches-en-Ouche
8950,Condé-sur-Risle
8951,Connelles
8952,Conteville
8953,Cormeilles
8954,Le Cormier
8955,Corneville-la-Fouquetière
8956,Corneville-sur-Risle
8957,Coudray
8958,Coudres
8959,Courbépine
8960,Courcelles-sur-Seine
8961,Courdemanche
8962,Courteilles
8963,La Couture-Boussey
8964,Crasville
8965,Crestot
8966,Criquebeuf-la-Campagne
8967,Criquebeuf-sur-Seine
8968,La Croisille
8969,Croisy-sur-Eure
8970,Crosville-la-Vieille
8971,Croth
8972,Cuverville
8973,Les Damps
8974,Dangu
8975,Dardez
8976,Daubeuf-la-Campagne
8977,Daubeuf-près-Vatteville
8978,Douains
8979,Doudeauville-en-Vexin
8980,Douville-sur-Andelle
8981,Drucourt
8982,Duranville
8983,Écaquelon
8984,Écardenville-la-Campagne
8985,Écauville
8986,Écouis
8987,Ecquetot
8988,Émalleville
8989,Émanville
8990,Épaignes
8991,Épégard
8992,Épieds
8993,Épreville-en-Lieuvin
8994,Épreville-près-le-Neubourg
8995,Étrépagny
8996,Étréville
8997,Éturqueraye
8998,Ézy-sur-Eure
8999,Fains
9000,Farceaux
9001,Fatouville-Grestain
9002,Fauville
9003,Faverolles-la-Campagne
9004,Le Favril
9005,Ferrières-Haut-Clocher
9006,Ferrières-Saint-Hilaire
9007,La Ferrière-sur-Risle
9008,Feuguerolles
9009,Le Fidelaire
9010,Fiquefleur-Équainville
9011,Fleury-la-Forêt
9012,Fleury-sur-Andelle
9013,Flipou
9014,Folleville
9015,Fontaine-Bellenger
9016,Fontaine-l'Abbé
9017,Fontaine-la-Louvet
9018,Fontaine-sous-Jouy
9019,La Forêt-du-Parc
9020,Fort-Moville
9022,Foulbec
9023,Fouqueville
9025,Franqueville
9026,Freneuse-sur-Risle
9027,Fresne-Cauverville
9028,Fresney
9029,Gadencourt
9030,Gaillon
9031,Gamaches-en-Vexin
9032,Garennes-sur-Eure
9033,Gasny
9034,Gauciel
9035,Gaudreville-la-Rivière
9036,Gauville-la-Campagne
9037,Gisors
9038,Giverny
9039,Giverville
9040,Glisolles
9041,Glos-sur-Risle
9042,La Goulafrière
9044,Gournay-le-Guérin
9045,Val d'Orger
9046,Grand-Camp
9047,Graveron-Sémerville
9048,Gravigny
9049,Grosley-sur-Risle
9050,Grossœuvre
9051,Guerny
9052,Guichainville
9053,Guiseniers
9054,L'Habit
9055,Hacqueville
9056,Harcourt
9057,Hardencourt-Cocherel
9058,La Harengère
9059,Harquency
9060,Hauville
9061,La Haye-Aubrée
9062,La Haye-de-Calleville
9063,La Haye-de-Routot
9064,La Haye-du-Theil
9065,La Haye-le-Comte
9066,La Haye-Malherbe
9067,La Haye-Saint-Sylvestre
9068,Hébécourt
9069,Hecmanville
9070,Hécourt
9071,Hectomare
9072,Hennezis
9073,Herqueville
9074,Heudicourt
9075,Heudreville-en-Lieuvin
9076,Heudreville-sur-Eure
9077,La Heunière
9078,Heuqueville
9079,Les Hogues
9080,Hondouville
9081,Honguemare-Guenouville
9083,Houetteville
9084,Houlbec-Cocherel
9085,La Houssaye
9086,Houville-en-Vexin
9087,Huest
9088,Igoville
9089,Illeville-sur-Montfort
9090,Illiers-l'Évêque
9091,Incarville
9092,Irreville
9093,Iville
9094,Ivry-la-Bataille
9095,Jouy-sur-Eure
9096,Juignettes
9097,Jumelles
9098,Le Landin
9099,Launay
9100,Léry
9101,Letteguives
9102,Lieurey
9103,Lignerolles
9105,Lisors
9106,Livet-sur-Authou
9107,Longchamps
9108,Lorleau
9109,Louversey
9110,Louviers
9111,Louye
9112,Lyons-la-Forêt
9113,La Madeleine-de-Nonancourt
9114,Mainneville
9115,Malleville-sur-le-Bec
9116,Malouy
9117,Mandeville
9118,Mandres
9119,Manneville-la-Raoult
9120,Manneville-sur-Risle
9121,Le Manoir
9122,Marais-Vernier
9123,Marbeuf
9124,Marcilly-la-Campagne
9125,Marcilly-sur-Eure
9126,Martagny
9127,Martainville
9128,Martot
9130,Ménesqueville
9131,Ménilles
9132,Menneval
9134,Merey
9135,Le Mesnil-Fuguet
9136,Le Mesnil-Jourdain
9138,Mesnil-sous-Vienne
9139,Mesnil-sur-l'Estrée
9140,Mesnil-Verclives
9141,Mézières-en-Vexin
9142,Miserey
9143,Moisville
9144,Terres de Bord
9145,Montfort-sur-Risle
9146,Morgny
9147,Morsan
9148,Mouettes
9149,Mouflaines
9150,Mousseaux-Neuville
9151,Muids
9152,Muzy
9153,Nagel-Séez-Mesnil
9154,Nassandres sur Risle
9155,Neaufles-Saint-Martin
9156,Le Neubourg
9157,Neuilly
9158,La Neuve-Grange
9159,La Neuve-Lyre
9160,La Neuville-du-Bosc
9161,Neuville-sur-Authou
9163,La Noë-Poulain
9164,Nogent-le-Sec
9165,Nojeon-en-Vexin
9166,Nonancourt
9167,Normanville
9168,Notre-Dame-de-l'Isle
9170,Notre-Dame-du-Hamel
9171,Le Noyer-en-Ouche
9172,Noyers
9173,Ormes
9175,Pacy-sur-Eure
9176,Parville
9177,Perriers-sur-Andelle
9178,Perruel
9179,Piencourt
9180,Pinterville
9181,Piseux
9182,Pîtres
9184,Plainville
9185,Le Planquay
9186,Plasnes
9187,Le Plessis-Grohan
9188,Le Plessis-Hébert
9189,Le Plessis-Sainte-Opportune
9190,Pont-Authou
9191,Pont-de-l'Arche
9192,Pont-Saint-Pierre
9193,Porte-de-Seine
9194,Portes
9195,Port-Mort
9196,Poses
9197,La Poterie-Mathieu
9198,Les Préaux
9199,Pressagny-l'Orgueilleux
9200,Prey
9201,Puchay
9202,Pullay
9203,La Pyle
9204,Quatremare
9205,Quillebeuf-sur-Seine
9206,Quittebeuf
9207,Radepont
9208,Renneville
9209,Reuilly
9210,Richeville
9211,Romilly-la-Puthenaye
9212,Romilly-sur-Andelle
9213,La Roquette
9214,Rosay-sur-Lieure
9215,Rougemontiers
9216,Rouge-Perriers
9217,Routot
9218,Rouvray
9219,Rugles
9220,Sacquenville
9221,Saint-Agnan-de-Cernières
9222,Saint-André-de-l'Eure
9223,Saint-Antonin-de-Sommaire
9224,Saint-Aubin-d'Écrosville
9225,Saint-Aubin-de-Scellon
9226,Saint-Aubin-du-Thenney
9228,Saint-Aubin-sur-Gaillon
9229,Saint-Aubin-sur-Quillebeuf
9230,Saint-Benoît-des-Ombres
9231,Saint-Christophe-sur-Avre
9232,Saint-Christophe-sur-Condé
9233,Sainte-Colombe-la-Commanderie
9234,Sainte-Colombe-près-Vernon
9235,Saint-Cyr-de-Salerne
9236,Le Vaudreuil
9237,Saint-Cyr-la-Campagne
9239,Saint-Denis-des-Monts
9240,Saint-Didier-des-Bois
9241,Saint-Élier
9242,Saint-Éloi-de-Fourques
9243,Saint-Étienne-du-Vauvray
9244,Saint-Étienne-l'Allier
9245,Saint-Étienne-sous-Bailleul
9246,Sainte-Geneviève-lès-Gasny
9247,Le Mesnil-Saint-Jean
9248,Saint-Georges-du-Vièvre
9249,Saint-Georges-Motel
9250,Saint-Germain-de-Fresney
9251,Saint-Germain-de-Pasquier
9252,Saint-Germain-des-Angles
9253,Saint-Germain-la-Campagne
9254,Saint-Germain-sur-Avre
9255,Saint-Grégoire-du-Vièvre
9256,Saint-Jean-du-Thenney
9257,Saint-Julien-de-la-Liègue
9258,La Chapelle-Longueville
9259,Saint-Laurent-des-Bois
9261,Saint-Léger-de-Rôtes
9262,Saint-Léger-du-Gennetey
9263,Saint-Luc
9264,Saint-Maclou
9265,Saint-Marcel
9266,Saint-Mards-de-Blacarville
9267,Saint-Mards-de-Fresne
9268,Sainte-Marie-de-Vatimesnil
9269,Sainte-Marthe
9270,Saint-Martin-du-Tilleul
9271,Saint-Martin-la-Campagne
9272,Saint-Martin-Saint-Firmin
9273,Saint-Meslin-du-Bosc
9274,Sainte-Opportune-du-Bosc
9275,Sainte-Opportune-la-Mare
9276,Saint-Ouen-de-Pontcheuil
9277,Saint-Ouen-de-Thouberville
9278,Saint-Ouen-du-Tilleul
9279,Saint-Paul-de-Fourques
9280,Saint-Philbert-sur-Boissey
9281,Saint-Philbert-sur-Risle
9282,Saint-Pierre-de-Bailleul
9283,Saint-Pierre-de-Cernières
9284,Saint-Pierre-de-Cormeilles
9285,Saint-Pierre-de-Salerne
9286,Saint-Pierre-des-Fleurs
9287,Saint-Pierre-des-Ifs
9288,Saint-Pierre-du-Bosguérard
9289,Saint-Pierre-du-Val
9290,Saint-Pierre-du-Vauvray
9291,Saint-Pierre-la-Garenne
9292,Saint-Samson-de-la-Roque
9293,Saint-Sébastien-de-Morsent
9294,Saint-Siméon
9295,Saint-Sulpice-de-Grimbouville
9296,Saint-Sylvestre-de-Cormeilles
9297,Saint-Symphorien
9298,Saint-Victor-de-Chrétienville
9299,Saint-Victor-d'Épine
9301,Saint-Vigor
9302,Saint-Vincent-des-Bois
9303,Saint-Vincent-du-Boulay
9304,Sancourt
9305,Sassey
9306,La Saussaye
9307,Saussay-la-Campagne
9308,Sébécourt
9309,Selles
9310,Serez
9311,Serquigny
9312,Surtauville
9313,Surville
9314,Suzay
9315,Le Theil-Nolent
9316,Thiberville
9317,Thibouville
9318,Thierville
9319,Le Thil
9320,Les Thilliers-en-Vexin
9321,Le Thuit
9322,Tilleul-Dame-Agnès
9323,Le Tilleul-Lambert
9324,Tillières-sur-Avre
9325,Tilly
9326,Tocqueville
9327,Le Torpt
9328,Touffreville
9329,Tournedos-Bois-Hubert
9330,Tourneville
9331,Tourville-la-Campagne
9332,Tourville-sur-Pont-Audemer
9333,Toutainville
9334,Le Tremblay-Omonville
9335,La Trinité
9336,La Trinité-de-Réville
9337,La Trinité-de-Thouberville
9338,Triqueville
9339,Le Troncq
9340,Le Tronquay
9341,Trouville-la-Haule
9342,La Vacherie
9343,Valailles
9344,Le Val-David
9345,Valletot
9346,Vandrimare
9347,Vannecrocq
9348,Vascœuil
9349,Vatteville
9350,Vaux-sur-Eure
9351,Les Trois Lacs
9352,Venon
9353,Les Ventes
9354,Verneuil d'Avre et d'Iton
9355,Verneusses
9356,Vernon
9357,Vesly
9358,Vézillon
